Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [121] ANDROID_Available (SDL_androidvideo-1.3.c) [28] SDL_DestroyTexture [157] SDL_MouseInit
 [122] ANDROID_CreateDevice (SDL_androidvideo-1.3.c) [139] SDL_DirtyTexture [158] SDL_MouseQuit
 [107] ANDROID_CreateWindow (SDL_androidvideo-1.3.c) [4] SDL_DisplayYUVOverlayRenderCopy [113] SDL_OnWindowFocusGained
 [123] ANDROID_DestroyWindow (SDL_androidvideo-1.3.c) [140] SDL_EnableScreenSaver [114] SDL_OnWindowShown
 [124] ANDROID_GL_CreateContext (SDL_androidvideo-1.3.c) [103] SDL_EventState [97] SDL_PeepEvents
 [108] ANDROID_GL_MakeCurrent (SDL_androidvideo-1.3.c) [141] SDL_FillRect [72] SDL_PixelFormatEnumToMasks
  [12] ANDROID_GL_SwapBuffers (SDL_androidvideo-1.3.c) [142] SDL_FlushEvent [159] SDL_PollEvent
 [125] ANDROID_PumpEvents (SDL_androidvideo-1.3.c) [143] SDL_FlushEvents [160] SDL_PumpEvents
 [126] ANDROID_VideoInit (SDL_androidvideo-1.3.c) [68] SDL_FormatChanged [102] SDL_PushEvent
  [74] Blit1to2 (SDL_blit_1.c) [35] SDL_FreeBlitMap      [161] SDL_QueryTexture
 [127] Blit_RGB888_RGB565 (SDL_blit_N.c) [83] SDL_FreeDirtyRects [162] SDL_QueryTexturePixels
   [7] ClearVideoSurface (SDL_compat.c) [69] SDL_FreeFormat [163] SDL_QuitInit
  [58] Color16DitherYV12Mod1X (SDL_yuv_sw.c) [70] SDL_FreePalette [164] SDL_QuitQuit
 [128] GLES_ActivateRenderer (SDL_renderer_gles.c) [31] SDL_FreeSurface [165] SDL_RWFromFP
  [29] GLES_CreateRenderer (SDL_renderer_gles.c) [144] SDL_GL_CreateContext [115] SDL_RaiseWindow
  [32] GLES_CreateTexture (SDL_renderer_gles.c) [40] SDL_GL_ExtensionSupported [45] SDL_RecreateWindow
  [37] GLES_DestroyTexture (SDL_renderer_gles.c) [41] SDL_GL_GetProcAddress [3] SDL_RenderCopy
 [129] GLES_DirtyTexture (SDL_renderer_gles.c) [42] SDL_GL_GetSwapInterval [10] SDL_RenderPresent
  [19] GLES_LockTexture (SDL_renderer_gles.c) [43] SDL_GL_LoadLibrary [2] SDL_SW_CopyYUVToRGB
 [130] GLES_QueryTexturePixels (SDL_renderer_gles.c) [110] SDL_GL_MakeCurrent [166] SDL_SW_CreateYUVTexture
   [5] GLES_RenderCopy (SDL_renderer_gles.c) [44] SDL_GL_SetSwapInterval [60] SDL_SW_QueryYUVTexturePixels
  [11] GLES_RenderPresent (SDL_renderer_gles.c) [13] SDL_GL_SwapWindow [167] SDL_SelectRenderer
  [52] GLES_SetBlendMode (SDL_renderer_gles.c) [101] SDL_GestureProcessEvent [104] SDL_SendWindowEvent
  [75] GLES_SetTextureAlphaMod (SDL_renderer_gles.c) [145] SDL_GetCurrentDisplayMode [62] SDL_SetClipRect
  [76] GLES_SetTextureBlendMode (SDL_renderer_gles.c) [106] SDL_GetCurrentDisplayModeForDisplay [36] SDL_SetColorKey
  [77] GLES_SetTextureColorMod (SDL_renderer_gles.c) [50] SDL_GetCurrentRenderer (SDL_video.c) [116] SDL_SetDisplayModeForDisplay
  [78] GLES_SetTextureScaleMode (SDL_renderer_gles.c) [146] SDL_GetDesktopDisplayMode [27] SDL_SetError
  [59] GLES_UnlockTexture (SDL_renderer_gles.c) [147] SDL_GetDesktopDisplayModeForDisplay [168] SDL_SetEventFilter
  [38] GLES_UpdateTexture (SDL_renderer_gles.c) [96] SDL_GetErrBuf [34] SDL_SetSurfaceBlendMode
  [14] SDL_ANDROID_CallJavaSwapBuffers [26] SDL_GetError  [64] SDL_SetSurfacePalette
  [54] SDL_ANDROID_drawTouchscreenKeyboard [148] SDL_GetEventFilter [91] SDL_SetTextureAlphaMod
  [55] SDL_ANDROID_processAndroidTrackballDampening [149] SDL_GetNumRenderDrivers [92] SDL_SetTextureBlendMode
  [56] SDL_AddDirtyRect       [84] SDL_GetRGBA            [93] SDL_SetTextureColorMod
  [79] SDL_AddPaletteWatch    [33] SDL_GetRendererInfo    [94] SDL_SetTextureScaleMode
 [109] SDL_AddRenderDriver    [85] SDL_GetSurfaceAlphaMod [117] SDL_SetTouchFocus
 [131] SDL_AddVideoDisplay    [86] SDL_GetSurfaceBlendMode [169] SDL_SetWindowIcon
  [65] SDL_AllocBlitMap       [87] SDL_GetSurfaceColorMod [118] SDL_ShowWindow
  [66] SDL_AllocFormat        [88] SDL_GetSurfaceScaleMode [21] SDL_SoftBlit (SDL_blit.c)
  [80] SDL_AllocPalette      [111] SDL_GetTouch          [170] SDL_StartEventLoop
 [132] SDL_AllocRW           [105] SDL_GetTouchIndexId   [171] SDL_StartTicks
 [133] SDL_AssertionsInit    [112] SDL_GetVideoDevice    [172] SDL_StopEventLoop
  [73] SDL_CalculateBlit     [150] SDL_GetWindowFlags    [173] SDL_TouchInit
  [81] SDL_CalculateBlit1    [151] SDL_HasMMX             [95] SDL_UnlockSurface
 [134] SDL_CalculateBlitN     [63] SDL_InitFormat         [25] SDL_UnlockTexture
  [67] SDL_CalculatePitch    [152] SDL_InitSubSystem       [1] SDL_UnlockYUVOverlay
  [57] SDL_ClearDirtyRects   [153] SDL_InstallParachute  [119] SDL_UpdateFullscreenMode (SDL_video.c)
 [135] SDL_ClearError         [51] SDL_IntersectRect       [8] SDL_UpdateRect
 [100] SDL_CompatEventFilter (SDL_compat.c) [61] SDL_InvalidateMap [9] SDL_UpdateRects
  [16] SDL_ConvertSurface    [154] SDL_KeyboardInit       [39] SDL_UpdateTexture
 [136] SDL_CreateMutex       [155] SDL_KeyboardQuit      [120] SDL_UpdateWindowGrab (SDL_video.c)
  [22] SDL_CreateRGBSurface   [89] SDL_LockSurface       [174] SDL_VideoInit
  [47] SDL_CreateRGBSurfaceFrom [17] SDL_LockTexture     [175] SDL_WaitEventTimeout
  [30] SDL_CreateRenderer     [23] SDL_LockYUVOverlay     [98] SDL_mutexP
  [20] SDL_CreateTexture      [18] SDL_LowerBlit          [99] SDL_mutexV
  [15] SDL_CreateTextureFromSurface [156] SDL_MapRGB     [176] SelectVideoDisplay (SDL_compat.c)
 [137] SDL_CreateWindow       [90] SDL_MapRGBA            [53] SetupTextureUpdate (SDL_renderer_gles.c)
  [82] SDL_DelPaletteWatch    [24] SDL_MapSurface         [49] <cycle 1>
 [138] SDL_DestroyRenderer    [71] SDL_MasksToPixelFormatEnum [48] <cycle 2>
